dN	dS
0.04490	0.65180
0.03540	0.66920
0.01510	0.51350
0.01090	0.67760
0.01290	0.47790
0.33350	0.85480
0.00000	0.35620
0.26700	0.75570
0.29290	0.70050
0.31430	0.59730
0.26860	0.68930
0.26700	0.75550
0.31430	0.59730
0.30650	0.82960
0.30650	0.82960
0.31210	0.82030
0.26500	0.79660
0.29100	0.71740
0.31990	0.78180
0.23800	0.66210
0.29320	0.71600
0.26500	0.80880
0.01180	0.35190
0.00170	0.32950
0.00730	0.46000
0.03730	0.46770
0.04290	0.46580
0.07180	0.61850
0.17500	1.08090
0.00870	0.55440
0.22140	0.83380
0.07880	0.85200
0.00460	0.54400
0.00570	0.44780
0.00000	0.10430
0.20090	0.55210
0.25180	1.61370
0.02030	0.36840
0.05970	0.64000
0.06020	0.72560
0.03920	0.57690
0.08420	0.92410
0.08080	0.81070
0.01210	0.57470
0.63440	0.75310
0.00250	0.29910
0.01630	0.40130
0.10750	0.43460
0.02970	0.33180
0.08690	0.55740
0.13750	0.51660
0.13050	0.82130
0.09250	1.00010
0.00730	0.34200
0.01110	0.23950
0.01300	0.37850
0.16390	0.56110
0.31780	2.50480
0.05980	0.95550
0.09760	0.90070
0.04670	0.75240
0.12880	0.49850
0.02270	0.32240
0.12750	1.03690
0.00460	0.17080
0.09950	0.73080
0.05290	0.60510
0.05690	0.63190
0.22690	0.78230
0.01180	0.49350
0.13290	0.76330
0.07290	0.50220
0.04190	0.53790
0.01630	0.33610
0.33510	0.70620
0.44800	1.28740
0.38660	0.74410
0.04230	0.76210
0.06910	0.60350
0.14070	0.72030
0.06830	0.46860
0.07920	0.47960
0.77700	0.97690
0.57870	0.76490
0.08030	0.67160
0.06230	0.79850
0.03990	0.48800
0.08590	0.44560
0.00000	0.39630
0.06870	0.73360
0.03370	0.91240
0.01110	0.56070
0.05220	0.53020
0.11790	0.63200
0.09290	0.34720
0.04790	0.51520
0.00000	0.57740
0.00850	0.72330
0.03660	0.46830
0.02320	0.64360
0.03440	0.43070
0.08710	0.64030
0.06190	0.66850
0.05650	0.70450
0.00000	0.65970
0.06480	0.86830
0.04640	0.36940
0.00950	0.41240
0.18750	0.66060
0.07700	0.77790
0.06460	0.40060
0.04890	0.53150
0.02560	0.44450
0.06120	0.98460
0.03550	0.35190
0.10320	0.59310
0.11710	0.69080
0.01150	0.37450
0.00980	0.37290
0.00320	0.32340
0.13650	1.18930
0.13650	1.18930
0.06010	0.76330
0.09930	0.75190
0.08710	0.58040
0.17410	0.73130
0.06900	1.04740
0.02940	0.43900
0.03160	0.57250
0.02180	1.83990
0.03440	0.67240
0.04740	0.59750
0.03120	0.75110
0.00560	0.51520
0.02580	0.47160
0.01180	0.46870
	
0.06550	0.52050
0.00530	0.67970
0.26550	0.41400
0.07020	0.39310
0.02600	0.71380
0.00820	0.55800
0.01840	0.37820
0.02530	0.95380
0.07580	0.51220
0.14480	1.15330
0.57680	0.99720
0.11980	0.49060
0.00940	0.52170
0.09500	0.45830
0.30360	0.92870
0.00210	0.31760
0.08760	0.61440
0.04490	0.46170
0.06500	0.27980
0.01580	0.47630
0.01870	0.74890
0.19310	0.77510
0.14660	0.55030
0.03300	0.33830
0.08440	0.40210
0.09790	0.55960
0.28720	0.83380
0.02990	1.77170
0.08150	0.60710
0.06070	0.37270
0.01290	0.93110
0.00640	0.57880
0.02470	0.80970
0.01400	0.27980
0.15140	0.79090
0.35490	0.70330
0.06300	0.65410
0.03190	0.55240
0.09850	0.75450
0.24670	0.42760
0.35310	1.16690
0.36700	0.84570
0.04860	1.25910
0.22010	0.42360
0.24080	0.67800
0.06360	0.54830
0.04820	0.72680
0.01560	0.55110
0.00970	0.65740
0.07870	0.30800
0.07710	0.46610
0.04490	0.32330
0.10560	1.19760
0.03780	0.39870
0.09910	0.39600
0.02560	0.44910
0.13980	0.53860
0.00000	0.46370
0.05870	0.71000
0.09740	1.05360
0.08040	0.53460
0.01700	0.55480
0.13910	0.91440
0.02660	0.38330
0.04350	0.71180
0.00960	0.69190
0.17440	0.56150
0.02220	1.33650
0.02680	0.58550
0.07210	0.95730
0.02580	0.72920
0.05900	0.40010
0.03200	0.78270
0.09070	0.74530
0.11530	0.91630
0.17170	0.61480
0.12480	0.47030
0.02650	0.59550
0.22070	0.57520
0.02760	0.74040
0.08970	0.62300
0.80050	2.77290
0.89770	24.06730
1.16340	3.66640
0.64880	1.25960
0.80040	2.45010
0.72440	1.55260
0.90800	3.91020
0.89270	27.89620
0.87280	2.07270
0.92280	2.91290
0.10920	0.49510
0.07540	0.63680
0.27370	0.86630
0.11210	0.66420
0.19910	0.68910
0.03240	0.55030
0.02020	0.40090
0.01130	0.47750
0.06260	0.46000
0.08020	0.85700
0.00870	0.46260
0.04890	0.41260
0.03570	0.66290
0.02220	0.45580
0.00890	0.70100
0.02320	0.30240
0.00780	0.20560
0.03470	0.39340
0.32860	0.85490
0.00990	1.28200
0.00000	0.78000
0.05710	0.60860
0.02650	0.45400
0.12840	0.56450
0.00130	0.39830
0.07980	0.59510
0.03180	0.60900
0.04090	0.51920
0.34320	0.90610
0.26900	0.67040
0.06570	0.39810
0.15600	0.71910
0.02450	0.51530
0.16970	0.52580
0.01400	0.39610
0.08700	0.36310
0.11710	0.54340
0.01160	0.39980
0.01160	0.39980
0.00400	0.32450
0.07210	0.51000
0.03820	0.19090
0.09340	0.60970
0.15440	0.60820
0.10210	0.69260
0.08470	0.61180
0.03880	0.50860
0.05520	0.31700
0.00430	0.42840
0.14940	0.71200
0.13320	0.77780
0.00360	0.56290
0.46210	0.85560
0.00400	0.13130
0.04050	0.76280
0.13570	0.59780
0.06370	1.61640
0.09620	0.88850
0.07870	0.50360
0.08230	1.08020
0.05140	0.72860
0.34450	1.24810
0.02570	0.58230
0.02730	0.34700
0.08760	0.98290
0.02360	0.72560
0.10900	0.36150
0.07040	0.48990
0.20190	0.52380
0.02560	0.66980
0.02280	0.29000
0.01960	0.34980
0.00110	0.29910
0.06100	1.53860
0.05890	0.38400
0.03790	0.34830
0.05800	0.76040
0.14120	0.51280
0.13670	1.19800
0.06970	0.61910
0.06110	0.48660
0.01600	0.34310
0.14030	0.56780
0.14300	0.41880
0.01370	0.23170
0.17420	0.63930
0.06310	0.72960
0.08460	0.61730
0.01810	0.55070
0.07830	1.20280
0.04410	0.58340
0.08600	0.79460
0.01880	0.68970
0.25610	0.35770
0.30390	0.96160
0.41430	1.24180
0.33050	0.92980
0.30630	1.04350
0.35880	0.85180
0.30140	0.99160
0.14820	0.74950
0.20160	0.49150
0.00680	0.68530
0.09540	0.54490
0.01780	0.74610
0.07430	0.75340
0.05540	0.43730
0.06400	0.50470
0.14620	0.55120
0.05700	0.61860
0.00280	0.34260
0.00000	0.23090
0.06500	1.03090
0.30470	0.71290
0.05340	0.43520
0.03970	0.68550
0.02930	0.60390
0.03690	0.45760
0.02360	0.63700
0.04650	0.79660
0.09510	0.62440
0.18730	0.57590
0.07450	0.61440
0.12110	0.75410
0.27540	0.76780
0.25440	0.83080
0.10430	0.39060
0.12140	0.65600
0.05180	0.59050
0.03290	0.57680
0.07720	0.51580
0.04680	0.85820
0.10110	0.77550
0.03630	0.52500
0.00880	0.48590
0.10060	0.58340
0.18140	0.49030
0.03140	0.61450
0.01890	0.32940
0.10990	0.65510
0.23180	0.97610
0.05340	0.44130
0.04150	0.55020
0.12850	0.44340
0.02710	0.84150
0.06380	0.63820
0.06860	0.54880
0.32610	0.80120
	
0.02840	0.67500
0.02540	0.53050
0.22050	0.51310
0.24660	0.50360
0.17110	0.48920
0.12820	0.56550
0.17970	0.56280
0.03240	1.47350
0.17200	0.73160
0.04780	0.55340
0.01900	0.57800
0.10210	0.85170
0.04090	1.26190
0.02290	0.58760
0.23970	0.61940
0.05200	0.68250
0.16130	0.69840
0.03300	0.58480
0.05560	1.03560
0.48670	1.18360
0.45250	1.18310
0.42050	1.12730
0.38980	1.05610
0.47560	1.24880
0.39200	1.05040
0.03930	0.42820
0.07000	0.96130
0.02110	0.31180
0.01740	0.53140
0.14660	0.87830
0.26410	0.72170
0.08100	0.48030
0.04160	0.56330
0.13400	0.71210
0.03000	0.62870
0.04130	0.60920
0.01860	0.73920
0.15880	0.56910
0.07900	0.59040
0.06600	0.47260
0.09720	0.46700
0.15670	0.59380
0.02640	0.58480
0.00610	0.35470
0.08310	0.57550
0.06190	0.37730
0.12360	0.55640
0.02160	0.78600
0.99630	1.65670
0.96950	1.23570
0.57160	0.87570
0.02580	0.59530
0.00000	0.43510
0.17870	0.62600
0.08570	0.41280
0.06430	0.63400
0.10030	0.36690
0.01540	0.87460
0.07100	0.56660
0.00770	0.42890
0.19980	0.67360
0.14580	1.03540
0.08060	0.84020
0.07150	0.71160
0.11590	0.57170
0.38070	0.69270
0.00730	0.35790
0.06220	0.93120
0.03640	0.59100
0.04200	0.91940
0.04200	0.57770
0.08660	0.49100
0.13090	0.43470
0.19730	0.49250
0.01930	0.78730
0.02720	0.32940
0.09020	0.58950
0.09070	0.38990
0.03450	0.74810
0.07120	0.68800
0.19700	0.56770
0.14000	0.65710
0.16230	0.43350
0.02180	0.57730
0.10940	0.67230
0.03400	0.76380
0.04120	0.39390
0.16900	0.76890
0.08810	0.62360
0.05740	0.39590
0.05580	0.76190
0.08140	0.56960
0.00420	0.41120
0.08130	1.33570
0.08160	1.34200
0.18180	0.85730
0.15570	0.85590
0.12910	0.49090
0.00860	0.53940
0.04620	0.74320
0.08880	0.49510
0.25110	0.55140
0.42390	1.09680
0.08940	0.58530
0.03710	0.84900
0.12120	0.62580
0.01270	1.22860
0.06310	0.56670
0.02270	0.24610
0.04760	0.48850
0.03160	0.55470
0.06920	0.57010
0.09720	0.82330
0.03930	0.56240
0.33450	0.81690
0.00350	0.52930
0.02680	0.75030
0.00710	0.60940
0.03780	0.89620
0.13480	1.36740
0.16710	0.69200
0.10870	1.52060
0.12650	0.62880
0.01870	0.41500
0.41720	0.60470
0.06210	1.42240
0.01470	0.73450
0.03630	3.46460
0.03150	0.31890
0.09220	0.37720
0.11060	0.44370
0.16710	1.83630
0.11560	0.51970
0.00960	0.45000
0.07740	0.44140
0.06580	0.52420
0.07540	0.52500
0.17640	0.70330
0.01020	0.38520
0.02770	0.46820
0.01080	0.43370
0.04100	0.40450
0.29950	0.49360
0.02850	0.36270
0.02920	0.38480
0.17080	0.64600
0.02900	0.35960
0.10250	0.96210
0.24540	0.83230
0.06250	1.19400
0.08490	0.59210
0.20630	0.73280
0.05340	0.54260
0.01030	0.52610
0.13780	0.66530
0.02000	0.52240
0.31480	1.42940
0.05650	1.40610
0.23430	0.85050
0.10860	0.50640
0.03860	0.40440
0.14960	0.70270
0.17060	0.78150
0.15810	0.87990
0.03300	0.53790
0.15060	0.72690
0.09010	0.58790
0.02790	0.85970
0.14180	0.87410
0.14130	0.62490
0.00000	1.40860
0.11280	1.03450
0.05650	0.49620
0.02590	0.65130
0.19250	0.61060
0.14400	0.46410
0.08400	0.45090
0.02780	0.42740
0.24010	0.83970
0.03910	0.45100
0.06560	0.63480
0.01220	0.35020
0.02000	0.76380
0.08220	0.62400
0.08550	0.59350
0.12760	0.50700
0.06530	1.26540
0.03650	0.71700
0.02870	0.57920
0.07970	0.83910
0.03550	0.48920
0.31670	1.04360
0.49510	1.51990
0.38880	0.85560
0.31610	1.15910
0.37570	0.81520
0.31640	1.07520
0.20790	0.54560
0.04760	0.84140
0.13910	0.74170
0.04890	0.77560
0.05570	1.17770
0.39700	1.11460
0.36050	1.13330
0.38840	1.19710
0.39130	0.98100
0.25310	0.99580
0.32470	1.45120
0.42890	1.12250
0.25680	1.04100
0.18270	1.46950
0.18100	0.55040
0.29190	0.81960
0.34910	74.40000
0.14840	0.38770
0.05870	0.52060
0.17420	0.77130
0.05730	0.63490
0.04730	0.77870
0.23670	0.80820
0.08600	0.47700
0.01770	0.68430
0.07250	0.55990
0.04510	0.32630
0.23810	0.72510
0.03510	0.72540
0.25700	0.75860
0.03990	0.32350
0.05100	0.28040
0.16740	1.14840
0.01030	0.21260
0.03400	0.62810
0.08400	0.49230
0.09210	0.56570
0.17440	0.58050
0.00430	1.90300
0.18230	0.50660
0.16220	0.88170
0.02590	0.66080
0.05510	0.64360
0.02330	0.53300
0.04530	0.53810
0.07520	0.53050
0.14110	0.50560
0.23130	0.70010
0.02180	0.50390
0.03030	0.67670
0.10190	0.54930
0.03630	0.46170
0.09410	0.49290
0.02610	0.10160
0.03180	0.43370
	
0.02670	0.24270
0.03030	0.50810
0.01380	0.40390
0.02130	0.11900
0.14280	0.59720
0.02500	0.57110
0.10370	0.49160
0.09220	0.44030
0.05710	0.50930
0.24720	1.26980
0.16330	0.70670
0.23470	0.53640
0.07340	0.66530
0.03910	0.44640
0.66030	0.70140
0.10660	0.53490
0.17700	0.54830
0.01250	0.45640
0.00380	0.50500
0.14210	0.75090
0.02100	0.41760
0.07120	0.69380
0.01010	0.21730
0.00000	0.27810
0.13510	0.58810
0.04660	0.47750
0.01770	0.42730
0.01080	0.60220
0.18720	0.61720
0.08710	0.59590
0.00300	0.26630
0.03170	0.36210
0.08650	0.64880
0.09310	0.51840
0.03360	0.54540
0.11870	0.70010
0.09120	0.47990
0.07110	0.48170
0.06960	0.57770
0.08330	0.53540
0.00620	0.27840
0.04930	0.73250
0.20850	1.23500
0.13940	0.52530
0.04750	0.43750
0.24030	1.07200
0.20610	0.67990
0.37310	1.06650
0.26650	0.88590
0.17640	1.11270
0.04000	0.47860
0.13920	0.39920
0.09940	0.63340
0.04310	0.40590
0.02140	0.48150
0.03080	0.52240
0.01880	0.51740
0.07870	0.78590
0.17490	0.65160
0.01620	0.64560
0.20010	0.66950
0.09510	0.82380
0.02500	1.28990
0.05360	0.44810
0.44200	0.95000
0.00430	0.51590
0.37750	0.52600
0.13380	0.66480
0.08670	1.21660
0.01460	0.37940
0.04610	0.56260
0.00000	0.45350
0.07800	0.40350
0.06610	0.61140
0.04690	0.87770
0.01990	0.59590
0.14380	0.80610
0.08810	0.60350
0.10230	0.66640
0.01990	0.67970
0.00490	0.49470
0.02940	0.21350
0.07920	0.65800
0.05170	0.62510
0.07390	0.44160
0.03010	0.53210
0.02960	0.59380
0.02370	0.50530
0.16800	0.53750
0.03410	0.61530
0.13180	0.60170
0.00410	0.94470
0.14960	114.26050
0.22790	0.56620
0.19970	1.12130
0.06490	0.58300
0.02740	0.40010
0.16320	0.93310
0.44330	1.62440
0.09660	0.59200
0.28480	0.78620
0.04540	0.38290
0.09140	0.67830
0.18890	0.77480
0.28430	1.22220
0.16280	0.93490
0.16030	1.55470
0.49270	0.96960
0.04880	0.68880
0.02200	0.84800
0.09370	0.64500
0.05090	0.62140
0.10220	0.63140
0.02820	0.96000
0.10560	0.90520
0.09700	0.44470
0.01780	0.39320
0.17250	0.79570
0.07200	0.56200
0.17010	0.40150
0.20970	0.63580
0.04930	0.80810
0.05420	0.25470
0.01890	0.41970
0.01060	0.40100
0.00000	0.19490
0.05180	0.40610
0.43850	1.51720
0.10330	0.46150
0.04750	0.50630
0.06150	0.47890
0.00040	0.37430
0.02160	0.67600
0.47160	78.15150
0.01470	1.01940
0.03860	0.76750
0.00000	0.60070
0.09630	0.90560
0.01970	0.53480
0.01960	0.52210
0.01730	0.56350
0.16860	0.76780
0.01000	0.41700
0.61900	0.79760
0.42180	0.79320
0.60480	0.81130
0.08800	1.20450
0.01600	0.46390
0.11160	0.56240
0.01040	0.38620
0.11510	0.74100
0.17370	0.79960
0.01790	0.44510
0.05220	0.78900
0.10800	0.86150
0.00690	0.09320
0.16870	0.74390
0.17030	0.72920
0.14830	0.57650
0.06470	0.71880
0.05300	0.67570
0.03600	0.50210
0.42330	0.63400
0.25060	0.72490
0.18310	0.44520
0.01650	0.95700
0.09670	0.46830
0.00640	0.33700
0.16030	0.60830
0.08150	0.40930
0.05790	0.49460
0.11230	0.68050
0.08410	0.70870
0.01530	0.38920
0.11710	0.41570
0.23140	4.57220
0.28900	0.76810
0.47480	1.33490
0.03620	0.90660
0.04870	0.73800
0.04220	0.43290
0.06660	0.75260
0.05110	0.77430
0.31660	0.60510
0.00320	0.23480
0.02500	0.89830
0.04550	0.61060
0.04500	0.94950
0.05130	0.93440
0.00270	0.32550
0.00490	0.27520
0.10750	1.02850
0.07420	0.81960
0.16290	0.79370
0.03300	0.36360
0.15230	0.60230
0.17150	0.74350
0.07420	0.81150
0.10980	0.53860
0.30350	1.28480
0.06590	0.49870
0.07560	0.50490
0.17760	0.68410
0.06000	0.43290
0.14260	1.33260
0.17160	1.40840
0.01770	0.63170
0.37410	0.70430
0.17150	0.65380
0.51600	1.93470
0.52120	1.91300
0.55000	1.90690
0.59930	1.49690
0.52220	2.55550
0.53130	1.38680
0.55340	1.63750
0.55620	1.35210
0.54110	1.41070
0.59880	1.24560
0.54720	1.99830
0.54750	1.44610
0.57690	1.98210
0.59410	1.29910
0.54340	1.98970
0.54320	1.63450
0.03630	0.45060
0.03080	0.50910
0.07720	0.59960
0.02810	0.60880
0.01340	0.41160
0.05110	0.26320
0.24700	0.88460
0.15630	0.68960
0.05240	0.55500
0.07090	0.57240
0.00120	0.29340
0.10840	0.53630
0.03020	0.44490
0.03750	0.58220
0.05600	0.29890
0.08340	0.44060
0.18160	0.59060
0.05280	0.52430
0.16150	0.57470
0.04750	0.64790
0.15670	0.72390
0.18290	0.58960
0.09190	0.49520
0.05110	0.35190
0.02860	0.59900
0.46360	1.45590
0.06060	0.32420
0.17810	0.70440
0.18680	0.63710
0.17790	0.71390
0.19510	0.70390
0.16970	0.66630
0.20100	0.73400
0.17970	0.78810
0.19210	0.68920
0.04640	0.38810
0.12860	1.10440
0.01630	0.74180
0.11850	1.01810
0.02510	0.50730
0.12780	0.55710
0.00390	0.69700
0.04910	0.62310
0.09320	0.53840
0.04980	0.33510
0.15260	0.55390
0.00790	0.54890
0.14370	0.73550
0.03340	0.50960
0.10630	0.91090
0.02300	1.03640
0.13380	0.61860
0.04710	0.35910
0.02080	0.23970
0.00240	0.29500
0.04620	0.42820
0.00870	0.42030
0.00910	0.42020
0.17850	0.59170
0.06700	0.80730
0.06290	1.00730
0.06900	0.72820
0.11690	0.79640
0.32610	1.10640
0.12390	0.55720
0.11200	0.51580
0.31020	1.11170
0.11910	0.68230
0.07240	0.99210
0.08750	1.05630
0.02130	0.45110
0.01610	0.72650
0.01820	0.62190
0.02700	0.18330
0.09810	0.58580
0.07440	1.72390
0.01220	0.16000
0.15210	0.58130
0.10940	0.39020
0.00230	0.31870
0.08890	0.51280
0.00450	0.35540
0.02510	0.60520
0.33150	0.54860
0.02740	0.42140
0.17930	0.48690
0.14930	0.56120
0.12220	1.00560
0.08840	1.13160
0.05890	0.62610
0.05530	0.80310
0.09850	0.99900
0.11720	1.02880
0.12450	0.54240
0.04260	0.76900
0.04230	0.52950
0.24210	0.69980
0.02510	0.62300
0.02770	0.52980
0.08570	0.47010
0.12270	1.29030
0.20170	0.57270
0.20160	0.49470
0.08960	0.56480
0.11350	1.09850
0.02850	0.40820
0.05110	0.36680
0.16840	0.83900
0.54450	0.79860
0.05570	0.48520
0.22780	0.62880
0.19510	0.65160
0.06320	0.73190
0.47380	1.73680
0.22630	0.41800
0.02260	0.43520
0.08100	0.54450
0.05400	1.23340
0.02220	0.60390
0.05440	0.57720
0.02470	0.61480
0.14100	0.74420
0.02280	0.57000
0.02280	0.57000
0.02310	0.48850
0.02850	0.95760
0.06370	1.00010
0.03060	0.61450
0.02070	0.41890
0.00390	0.34660
0.01030	0.33380
0.09450	0.63340
0.03810	0.53500
0.00370	0.45010
0.01550	0.90590
0.15370	0.62220
0.06170	1.67050
0.08390	0.78310
0.08130	0.64180
0.02930	0.64960
0.01670	0.38630
0.02530	0.53930
0.06950	1.21920
0.25150	0.64620
0.05920	0.36330
0.12220	0.39060
0.01560	0.48800
0.10000	1.37670
0.01440	0.69530
0.05010	0.49420
0.05550	0.78870
0.37340	0.94310
0.38400	1.02600
0.27970	0.71270
0.36920	1.01880
0.38720	1.26610
0.37110	0.98880
0.04180	0.42550
0.48630	1.08150
0.12810	0.59560
0.06640	0.48810
0.12450	1.29570
0.04310	1.12340
0.11220	0.43000
0.12740	0.52760
0.38190	0.60970
0.00840	0.34110
0.08070	0.64180
0.11350	0.74190
0.11630	0.66230
0.11490	0.61310
0.13350	1.85300
0.00620	0.54080
0.15220	0.48850
0.00000	0.26570
0.02560	0.84810
0.02880	0.35500
0.01630	0.34070
0.09280	0.84440
0.10980	1.16840
0.44570	1.07580
0.10350	0.34340
0.00280	0.38950
0.02240	0.82250
0.01570	1.93520
0.10590	1.15230
0.03300	0.53450
0.01150	0.97950
0.01670	0.47250
0.13170	0.43050
0.01210	0.36230
0.47420	0.70560
0.00750	0.84990
0.14870	0.54920
0.55140	0.89740
0.03080	0.45390
0.03600	0.75910
0.07710	0.46820
0.02050	0.28380
0.17420	0.50440
0.17420	0.50440
0.17420	0.50440
0.17960	0.47700
0.17420	0.50440
0.17420	0.50440
0.17420	0.50440
0.17960	0.47700
0.17420	0.50440
0.33770	0.95320
0.12040	0.90020
0.06020	1.05600
0.13560	2.12530
0.15590	0.72960
0.05060	0.82180
0.08770	0.79940
0.25020	0.51810
0.10310	0.71510
0.02740	0.39890
0.14670	0.80160
0.08890	0.43750
0.20940	1.23850
0.03860	0.49150
0.06260	0.76470
0.25390	0.53820
0.33840	0.54250
0.00000	0.61780
0.04460	0.77800
0.02220	0.74020
0.03970	0.31790
0.13930	1.12140
0.05520	0.41820
0.07660	0.64030
0.12410	0.54830
0.00000	0.41070
0.12490	0.38940
0.12520	0.39970
0.07990	0.59180
0.01830	0.84740
0.07130	0.45550
0.17280	0.39490
0.19640	0.52320
0.19530	0.43550
0.20420	0.51590
0.19060	0.43110
0.20160	0.52170
0.00740	0.64290
0.01620	0.19280
0.00600	0.83160
0.06070	0.41370
0.21120	0.69380
0.01160	0.72380
0.02430	0.48900
0.05950	0.67450
0.11740	0.40160
0.03940	1.01570
0.02830	0.65650
0.00910	0.46310
0.66790	1.13930
0.69540	0.88510
0.63060	1.14620
0.60350	1.22280
0.53470	0.83000
0.58170	0.96420
0.61750	0.92250
0.50780	1.07400
0.65650	1.13050
0.74690	1.46120
0.70330	1.12900
0.62720	1.12400
0.52090	1.07940
0.83210	2.10450
0.62990	1.14150
0.60530	0.87750
0.63970	1.00720
0.83790	2.31730
0.84810	1.02970
0.58320	0.80380
0.86750	1.36970
0.58480	0.87920
0.86630	1.84320
0.60840	1.10550
0.62850	1.14750
0.12650	0.95750
0.25440	0.94190
0.12650	0.89800
0.01060	0.67100
0.00740	0.32410
0.15160	0.96810
0.00000	0.30160
0.05400	0.46870
0.10960	0.47930
0.03590	0.53260
0.08440	0.82130
0.09130	0.70350
0.05130	0.46580
0.12670	1.35520
0.16420	0.68090
0.01250	0.42830
0.21110	1.27430
0.07880	0.57360
0.14690	0.46860
0.09760	0.48800
0.09810	0.37860
0.00920	0.44800
0.21140	0.67090
0.04050	0.66330
0.34500	1.31940
0.01670	0.77420
0.21720	0.49380
0.01750	0.35260
0.02410	0.44730
0.06480	0.58160
0.65320	0.86200
0.44000	0.88470
0.63210	0.92380
0.47330	1.20550
0.03280	1.22340
0.25720	0.80640
0.09110	0.82170
0.07500	1.10680
0.09870	0.62650
0.21570	0.68460
0.09740	0.36720
0.00320	0.26160
0.11960	1.04010
0.07160	0.38860
0.01450	0.50200
0.17760	0.86190
0.04450	0.36060
0.03930	0.67940
0.10980	0.56830
0.08980	0.63340
0.08980	0.63340
0.08790	0.71810
0.08980	0.63340
0.08980	0.63340
0.01300	0.43430
0.30720	1.83480
0.21890	0.82850
0.00710	0.95920
0.12500	0.79690
0.05540	0.46470
0.22460	0.85250
0.10390	0.43110
0.00490	0.61240
0.01290	0.45470
0.20710	0.68140
0.04870	0.43580
0.28010	1.42360
0.02220	1.02020
0.08390	1.41170
0.16870	0.48550
0.02440	0.78410
0.02440	0.78410
0.00740	0.65450
0.03710	0.38510
0.31660	0.81770
0.33830	0.75780
0.31210	0.73900
0.29160	0.79910
0.02260	1.06370
0.12970	0.36460
0.04790	0.63830
0.15550	0.65880
0.02640	0.73010
0.01180	0.94750
0.15400	0.66190
0.03750	0.38690
0.27770	0.57920
0.14490	1.14440
0.37100	1.48290
0.06650	0.86620
0.08990	3.14150
0.56890	0.82810
0.56260	0.80360
0.56990	0.72800
0.60770	0.71660
0.62070	0.86080
0.58100	0.75060
0.56150	0.79110
0.56740	0.90370
0.55410	0.83270
0.58490	0.75550
0.61600	0.83940
0.58410	0.77410
0.14160	0.66030
0.13810	0.65970
0.19620	0.58860
0.16010	0.67990
0.19220	0.78920
0.17000	0.78620
0.15770	0.73330
0.14950	0.70750
0.21130	0.66830
0.10120	0.55430
0.04400	0.54180
0.02900	0.49430
0.00760	0.49440
0.03760	0.26890
0.09240	1.32820
0.05540	0.42900
0.03750	0.99740
0.01060	0.70290
0.16410	0.95580
0.06250	0.83720
0.37090	0.47230
0.01610	0.61020
0.30900	0.70660
0.30690	0.73500
0.11310	0.98270
0.16220	0.93160
0.20380	0.61010
0.08010	0.50240
0.16210	1.03640
0.03050	0.62780
0.16200	1.13760
0.09310	0.77140
0.24960	0.71840
0.01820	0.34780
0.11880	1.04340
0.03010	0.59180
0.04670	0.64850
0.05370	0.55140
0.13470	0.55480
0.03040	0.41780
0.64540	67.67130
0.02400	0.44580
0.07870	0.44960
0.11550	0.47160
0.49740	1.65510
0.51720	1.70770
0.52270	1.81130
0.61190	1.39530
0.51510	2.07980
0.50230	1.40980
0.51200	1.65110
0.55410	1.40980
0.51130	1.37810
0.61180	1.26510
0.53040	1.67800
0.52750	1.55810
0.57000	1.66910
0.58640	1.26380
0.53920	1.67050
0.52810	1.75180
0.12610	0.44470
0.05500	0.70680
0.12470	0.50960
0.22500	0.75740
0.03420	0.58460
0.23030	0.85400
0.00000	0.46330
0.02860	0.52980
0.02180	0.32350
0.25360	1.36190
0.03000	0.47550
0.12380	0.38290
0.11760	0.55070
0.11640	0.76190
0.01890	0.58140
0.02970	0.40540
0.17310	1.39930
0.09280	0.62530
0.11870	0.54380
0.09140	0.43950
0.15440	0.51710
0.05680	0.58040
0.03200	0.43390
0.00000	0.39430
0.05470	0.63820
0.01520	0.89960
0.20060	0.66900
0.00900	0.60060
0.00420	0.56160
0.09700	1.37900
0.00150	0.22120
0.64850	1.05650
0.25150	0.60820
0.27040	0.52260
0.33840	0.49600
0.29230	0.50740
0.33070	0.59620
0.33790	0.49780
0.02040	0.42850
0.31140	0.56340
0.02070	0.44040
0.08730	0.68300
0.20660	0.70000
0.14290	0.79290
0.00790	0.41630
0.01370	0.43390
0.20860	1.28960
0.09920	0.52770
0.04880	0.84510
0.03780	0.42090
0.13950	0.97000
0.06370	0.50230
0.10720	0.36050
0.31020	0.55570
0.21090	0.72870
0.24540	0.61450
0.02370	0.98680
0.12360	0.54000
0.08320	0.72400
0.12670	0.52450
0.02900	0.70210
0.11710	0.84670
0.18560	0.43250
0.13760	0.53130
0.05290	0.55540
0.02990	0.90940
0.25720	0.57660
1.77370	3.30760
0.23520	0.44180
0.11110	0.44050
0.30600	1.68570
0.00600	0.47170
0.01890	0.40390
0.13710	0.34730
0.04570	0.50280
0.22730	0.61940
0.01710	0.45880
0.03060	0.51950
0.02150	0.92770
0.13620	0.76590
0.03840	0.67840
0.05070	0.48680
0.12490	0.98890
0.10210	0.59260
0.05050	0.59330
0.07570	1.78660
0.02480	0.52090
0.13680	0.57850
0.08790	0.47630
0.11410	1.32920
0.06220	0.42920
0.28750	0.60970
0.04980	0.55330
0.01220	0.68230
0.02610	0.91190
0.34050	0.55640
0.00190	0.28010
0.14740	73.37750
0.01120	0.37070
0.01510	0.26560
0.09110	2.30600
